1.7952	28.4	61000	65288	51872	67984	94808	23056	66360	65768	91128	43896	42304	73752	82736	64120	87240	64616	65624	62592	41216	66608	73200	65144	66976	86072	83280	67072	71176	63024	56408	59256	63040	70792	97312	74072	68560	69232	87664	69344	60344	80304	70648	67712	57952	66648	49864	72768	75856	80360	84320	66072	61136	65912	36160	59008	67904	66592	66104	63096	57336	67016	87008	69680	67024	71472	59424	66872	86048	73456	66320	55616	73416	76448	87128	68416	72648	55408	60856	55216	58296	50344	39328	27888	46256	67664	83976	63264	48128	75560	21120	44208	43280	8864	4576	736	38712	77264
1.8179	28.4	61872	65816	51928	67240	95248	23424	65328	65432	90752	42664	40512	73800	80944	64576	86072	64344	64784	62672	39808	67536	73568	64688	65968	87456	82192	67560	70288	62928	55280	58696	61840	70296	96272	73648	67384	69232	85936	68712	59680	81416	69640	66560	58288	66120	48104	72872	74848	79992	82360	64728	60776	64568	35152	58272	67552	68016	66608	64056	56992	67920	85776	68648	67088	70568	59576	65560	87160	73584	65624	56168	72776	76288	85344	68112	71280	55960	62008	54520	59152	49992	38912	28416	44832	67152	82184	63024	49024	76256	21760	43888	44312	9344	4768	664	39328	78984
1.8406	28.4	61336	65592	51888	66704	94160	23240	64312	63816	90288	40440	38696	72408	78528	64056	84240	62000	62816	61128	38008	66472	72472	62424	64392	86728	79288	65608	68016	61440	52976	56528	59888	70000	94152	72304	65560	67560	83672	66896	57168	79848	66840	64072	57200	64520	46616	70592	72720	78496	80240	63592	59320	63736	33328	57096	65512	66352	65056	63624	56080	67672	82688	66968	66232	68624	58088	64816	86536	72008	64864	55144	70880	74600	82936	66064	68768	55320	61312	54112	58928	49336	37488	28648	42776	66336	80416	61784	49096	75872	21944	43408	43992	9376	5064	736	39472	79872
1.8633	28.4	60400	65280	51144	66360	91752	23384	62536	62544	89216	39040	36944	71528	75376	61928	81664	59760	59264	60104	36664	66160	70616	60840	62464	85952	76272	63952	66408	59752	51424	55008	57864	68224	91200	70856	63440	65616	80368	65064	55856	78568	65144	61712	54984	62328	44696	68744	70320	75688	77712	61712	57096	61576	31744	55320	63776	66288	64072	62648	55120	66944	79416	64384	65048	66032	56080	62904	85256	70528	62376	54016	68840	73016	79448	64192	66648	54304	61144	53464	58256	48040	36328	29144	40792	65208	76920	59944	48112	74760	21816	42296	43952	9752	4944	776	38856	80240
1.8861	28.4	58512	64712	49712	64872	89696	23168	60656	60688	87424	36800	35352	69552	72608	60704	79328	57504	57216	59160	34672	64688	68648	59192	60408	84616	73640	62528	64568	58888	49040	53216	55672	67680	88944	69368	61448	64432	78320	63080	53816	76832	63280	59360	54136	60624	43136	67248	67808	73984	74584	59352	55160	59296	30656	53896	62008	64984	62968	62072	53696	66072	76072	62728	63208	63872	54944	61048	84616	69160	61328	53480	66432	71096	76048	61560	63760	52888	59632	51832	57616	47048	34864	29600	39032	63760	74392	57824	47584	74016	22056	41456	44064	9768	5096	736	39304	79880
1.9088	28.4	57504	63488	48960	63704	88568	22800	59400	59688	87064	35384	33632	67368	69360	59680	77440	55232	55344	57368	33080	63208	67136	56408	58048	83408	70096	60352	62424	56536	46952	51224	53120	65816	85840	67424	58864	62200	74744	60896	51864	74888	60464	56936	52392	58384	40968	64768	65280	71136	71112	57792	52968	57112	28656	51520	60336	63208	61056	60736	52640	64904	72520	59912	61856	61616	53000	59400	82792	67040	59696	51440	64208	68856	73272	59696	61056	52256	58960	50824	56144	45448	33080	29912	37424	61416	71040	55816	46552	72824	22488	39920	43456	9960	5288	768	38592	78720
1.9315	28.4	56736	62880	48424	63128	88344	22720	57920	58112	86608	34048	32512	66280	67320	58680	75168	53640	53304	57024	32088	62752	65736	55168	56120	82136	67624	59144	61080	55048	45328	49824	51264	65416	83720	65920	56920	60728	73184	59800	49816	73776	59288	54928	51608	57464	39928	63304	63264	69032	68080	56104	51656	55952	27856	50600	58520	63024	60696	59856	51376	64072	69472	58824	61336	60144	51392	58696	81952	66256	58416	50616	62616	67640	70392	58024	59016	51664	58656	49976	55032	45432	32448	30248	36024	61096	68944	54760	46456	72256	22632	39344	43536	10256	5224	744	38800	79840
1.9543	28.4	54072	60336	46552	60976	84800	22320	55256	55640	82800	32608	30376	63352	63168	56064	71976	51304	49976	54368	30224	60200	62480	52664	53320	79472	63864	57016	58144	52712	42336	47064	48752	63048	79200	63856	54408	57728	69160	56424	47360	71384	56616	51848	49576	54264	37728	60576	60064	66344	64304	53168	49256	53048	26424	48624	56120	60688	58080	57888	49584	62896	66032	55400	58280	56504	48952	56440	79184	63992	55632	49432	59360	64712	66664	54904	55896	49328	56240	48256	53520	42984	30824	30344	34360	58520	64904	51384	44816	69504	22328	37336	42800	10488	5272	736	37704	77936
1.977	28.4	53104	59176	45408	59208	82872	22112	53456	53832	81328	31192	29440	60784	60480	54400	69512	49176	48192	52896	29088	58568	60976	50664	51712	77040	60576	54344	56520	50808	41008	45392	46696	61112	77224	61656	51808	55616	66688	54632	45512	69184	55024	49696	47888	52656	36472	58568	57696	63152	61080	50744	47000	51144	25520	46768	54096	58984	56136	56608	48136	61232	62552	52976	56936	54960	46976	54448	77008	62016	53656	47776	56784	62416	63472	52608	53624	48264	55160	46152	51920	41736	29624	30392	33400	56320	61544	49288	44224	67584	22352	35872	41856	10480	5672	736	37992	76248
1.9997	28.4	50440	57648	44032	57928	80760	22184	51712	51888	79608	30504	28264	59384	56616	52384	66920	46800	45648	51512	27928	56720	58320	48456	49696	74248	58040	52512	53864	48904	38904	43496	44456	60280	73968	59536	49664	53608	63360	52208	43984	67280	52856	47280	47152	51344	35240	56528	55736	61160	58752	49272	45072	49496	24456	45576	52448	57160	54472	54936	46536	59320	59968	50552	54624	52408	45480	53424	74944	59824	50992	46216	54688	60536	60224	50512	50984	46616	53824	45096	50936	40952	28680	30568	32144	54496	59024	47672	43416	65992	22232	34792	41368	10608	5408	864	37408	75640
2.0224	28.4	49528	55736	42632	56624	78984	21608	49768	50336	78008	29640	27536	56784	54944	50704	65760	45840	44552	50608	27304	55032	56608	47208	47488	72920	55448	50800	52584	47112	37088	41616	43248	58088	71984	58448	47792	52048	61048	50824	42488	65528	51448	45816	45656	49392	33760	54632	53752	58880	56520	47216	43448	47976	24072	44016	50552	55880	53072	53720	45472	58368	56944	48520	53696	50288	43880	51896	73768	58480	49480	44856	52552	58536	58216	48744	49480	45208	52272	43872	49296	39400	27688	30640	31032	52264	57152	45880	42216	64440	22464	33144	40576	10992	5680	816	37248	73800
2.0452	28.4	47592	54584	40984	55280	76512	20944	48024	47992	74928	28808	26320	54792	52224	48928	63504	44064	42648	48280	26560	53504	54432	45136	45512	68864	52672	48856	50664	45304	35680	40016	41136	56488	69144	56464	45936	49736	57888	47864	40296	63304	49992	43984	43728	47680	32464	52408	51368	56208	53408	45472	41720	45864	23560	42384	49216	54352	50744	51960	43592	56344	54608	46984	51888	48216	42128	50264	70976	56216	47560	43648	49976	56360	55312	46352	46968	43200	50832	41504	47496	38328	27120	30384	30248	50128	53864	43136	40808	61824	22512	31936	39336	11056	5824	768	36136	71760
2.0679	28.5	45912	52560	39832	53904	74664	20848	46672	46536	73120	28128	25512	52952	49984	47184	61272	43008	41720	47008	26104	51704	52008	43120	44104	66784	50272	47144	48864	43664	33768	38464	39384	54912	66272	54312	44120	47728	55040	46896	38904	60712	48400	42232	42936	46224	31112	50288	49272	54216	51064	43408	40368	43920	23320	40696	47368	52192	48960	50040	42096	54368	51840	45160	50568	46376	40192	49584	69144	54688	45728	41848	47952	54496	52728	44936	45744	41904	49328	40872	46104	36864	25960	30352	29648	48336	51456	41392	39792	59472	22416	30832	38736	11464	6024	768	35192	69752
2.0906	28.4	44432	50680	38496	52128	72600	20144	44504	44992	70896	28248	24744	50616	47664	45608	59360	41544	40000	45760	25456	49152	49920	41512	41968	63968	47816	45520	47336	41936	32688	37288	37696	53536	63840	52856	42520	46024	52760	44232	37664	58944	47016	40656	41800	44952	30688	48232	47560	51888	49040	42152	38792	43176	23176	39272	46368	50456	47664	47840	40896	53112	49480	43224	48728	44592	38392	48104	66800	52592	44320	40464	45912	52600	50536	43472	44368	40760	47944	39240	44560	35520	25000	29704	29112	46376	49256	39536	38592	57344	21656	29448	37776	11224	5952	736	34288	67936
2.1134	28.4	42688	49408	37376	51496	71048	19440	43288	43688	68904	28472	24856	49080	46096	44280	58800	40888	39392	44328	24968	47744	48392	40704	41000	62368	46368	44072	46824	41224	32056	36272	36416	51928	62576	52088	41184	44584	50896	43160	36664	57688	46128	39896	41120	43760	30512	46792	46360	50456	47328	40648	37760	41800	23104	38544	44936	48960	45776	46536	39752	51432	47864	42056	47816	43160	37616	48056	65192	51664	42936	39048	44672	51280	48776	41040	43160	39512	47040	38304	43648	34728	24960	29992	28848	45088	48056	38448	38192	55408	21800	28856	36736	11368	6056	752	34016	66808
2.1361	28.5	41328	48304	36176	50488	69768	19152	42112	42408	67320	28312	24352	47192	44128	42736	57632	40472	39008	43288	25368	46368	47248	39824	40384	60464	44960	42832	45888	40112	31408	35064	35272	51040	61096	51040	39464	43000	49696	41976	35944	55944	45536	38320	40728	43192	30280	45168	44640	49120	46152	39632	36496	40792	23360	37328	44112	47280	44456	45144	38832	49584	46152	40816	46576	41720	36592	46984	62736	50096	41912	37856	42768	49576	46872	40544	41936	38272	46448	37000	42472	34320	24544	29504	28728	43288	46240	37152	36808	54232	21576	27968	36560	11560	6016	744	32824	64440
2.1588	28.5	40568	47688	35880	49888	69304	18848	41480	41560	66416	29320	24496	46232	43616	42520	57144	40096	38800	42576	25416	45752	46264	38888	40024	58520	44032	42248	44848	39272	30512	34344	35520	50536	60048	50328	38760	42496	48528	41728	35888	55352	45480	38128	40392	42384	30264	44984	44296	48216	45424	39104	35928	40744	24160	37320	44032	46560	44248	44128	37800	48560	45200	40424	46376	41376	35832	46744	62040	49688	40776	37504	41320	48496	45712	39488	41576	37360	45776	36488	41560	34216	25016	29592	28856	42208	45296	36512	36848	52904	21464	27568	36432	11832	6208	816	32536	63160
2.1815	28.4	38496	45384	34232	48712	67688	18152	39904	40648	64640	29600	24488	44328	41864	41096	56408	39448	38592	41848	25152	43512	44536	37768	39200	56280	41904	40528	44408	38464	29944	33000	34560	48720	58928	48784	37752	41712	46936	39944	34720	53488	44808	36792	39296	41376	29792	43336	42584	47088	43400	38328	35184	39520	24496	36104	43064	44864	41776	43056	36728	47192	43808	38912	44512	39904	35072	45928	59552	48328	39840	36024	39984	47448	44400	38096	40952	36352	44560	35456	40320	33072	24848	29048	28464	41136	44000	34960	35600	50600	21064	27016	34864	11904	6208	792	32016	61824
2.2043	28.5	37600	45048	33632	48432	67504	17888	39352	40048	63176	30400	24856	42896	41240	39904	55808	38832	38624	40664	25656	42472	43920	36728	39064	54520	41376	39840	44168	37624	29672	32776	33800	48376	57920	48272	36856	39952	45936	38952	34392	52472	44712	36736	38888	40840	29616	42576	42312	45640	42424	37512	35064	38840	25512	35712	42192	43384	40984	41272	36352	45392	42888	38128	44360	38952	34360	46144	58048	47176	39336	35424	38880	46304	43416	37464	41008	35712	44096	34768	39520	32640	24856	29240	29048	39920	43600	34392	35488	49368	20904	26192	34072	12040	6248	760	31064	60104
2.227	28.5	37056	45152	33264	48800	66928	17864	39448	39648	62544	31840	25736	42624	41272	39968	55496	39720	39536	40616	26280	41856	43088	36928	39328	53336	41984	39800	44352	37248	29800	33056	34240	47584	57552	48720	36832	40136	45568	39136	35096	52136	45264	37144	39128	41192	30760	42128	41696	46176	42320	37752	35192	39376	26816	35864	42736	42528	40376	41240	35832	44792	43120	39064	44152	39200	34384	46328	57712	47344	39200	34728	38184	45680	43456	37312	41152	35200	43896	34416	39048	32728	25416	29320	29976	39584	42880	34552	34904	48960	20680	26256	33952	12224	6536	824	30776	58920
2.2498	28.5	35376	43320	32336	47872	66304	17408	38808	39144	61256	32808	25816	41816	40128	38808	55160	39696	40056	39712	26776	40504	42536	36504	39376	51968	40656	38904	43912	37136	29800	32432	33752	46360	56416	47512	36416	39592	44344	38624	34440	51064	45016	36464	38296	40408	30912	42016	41272	45696	41960	37064	34528	39000	27608	35544	42168	41016	39960	40008	35168	43960	42424	38016	43096	38536	33600	46080	55520	46512	38296	34032	37800	45320	42408	36880	41288	34536	42936	33776	37976	32184	25536	28368	30264	38832	42544	33648	34672	47216	20336	26368	33248	12256	6448	752	29984	57816
2.2725	28.5	35528	42600	32144	48128	66872	17376	38216	38528	61608	34664	26944	40760	40472	38728	56344	40360	41336	39328	27680	40216	42184	36472	39928	50928	40896	38824	44152	37184	30088	32304	34080	46608	57136	47280	37000	38952	44016	38824	34672	50528	46296	36392	38912	40392	31368	41512	41056	45656	41912	37352	35000	39056	28704	35608	42392	40560	39320	39824	35088	43336	43040	37960	43408	38800	33424	46792	55064	46152	38704	33984	37168	44840	42752	37040	41896	34176	42528	34000	37824	32264	26672	28608	30696	37648	43024	33672	34352	45912	19968	26104	32576	12240	6288	736	29568	56864
2.2952	28.5	35560	43008	32264	49312	68384	17264	38920	40008	62048	36176	28016	40448	41640	39224	57760	41496	42776	39936	28952	40120	43000	36880	40736	50560	41728	39432	45168	37240	31176	32568	35184	46504	57352	48064	36920	39288	45032	39384	35152	50968	47320	37504	39800	41384	32480	41736	41744	46512	43016	37440	35880	39712	30584	36280	43336	39872	39280	39752	35520	43400	43568	38944	43992	39208	34368	47576	55056	46560	39432	33992	37360	45832	43528	37816	43520	34704	43432	34072	37496	33152	27384	28640	31824	38168	43808	34032	34616	46040	20224	26664	33104	12472	6568	856	28552	56312
2.3179	28.4	34904	42816	31920	49672	69064	17336	39224	39488	61800	37424	28760	39960	41840	38720	57832	42120	43720	39912	29736	39728	42624	36984	41416	49888	41800	39504	45400	37600	31632	33208	35344	46600	57872	48416	37768	39672	45392	39712	35696	50736	48112	38520	39672	41840	33424	41928	42616	46968	43200	38352	36512	40512	31912	36824	43856	39672	39408	39648	35480	42896	44048	39496	44440	39424	34616	48248	54480	46816	39864	34016	37224	45904	44184	37904	44608	34104	43560	34024	37176	33016	28368	28616	32576	38128	44248	34424	34872	45488	19712	27320	32232	12408	6680	848	28632	55816
2.3406	28.4	34560	42280	32544	50568	69640	17184	39152	39656	62008	38408	29920	39848	42480	38824	59216	43200	45448	39424	30104	39864	42408	37552	43112	49928	42624	39744	46016	37672	32320	33888	36264	45920	58712	48768	38464	39576	45656	40016	37128	51040	49312	39184	40176	42144	34072	42568	43256	47584	44024	38792	37128	41304	33280	36968	44560	38776	39672	39344	35592	42912	44832	39864	44624	40528	34912	48760	53824	46920	40224	34240	37928	46088	44488	38608	45448	34072	43776	34144	37424	33552	28984	28488	33464	38272	44688	35096	35144	45008	19680	27400	31976	12304	6688	832	28080	54920
2.3634	28.4	34944	42680	32720	50984	70640	17344	39712	40880	62848	40208	30416	40352	43664	39760	60696	44920	47328	39832	31368	39552	42952	38656	43800	49680	43864	40064	47312	38960	33944	34840	37400	46576	59640	49936	39168	40120	46616	40960	37560	51560	50656	40456	40464	42840	35392	44024	43984	48840	45152	39312	38304	42496	34912	37864	45856	38792	39760	39552	36432	43016	46592	40912	45512	40832	35856	50056	54128	47144	40704	34432	38080	46720	45896	39552	47328	34048	44120	34864	37648	34192	30240	28656	34112	38664	45776	35768	35408	45224	19480	28008	32016	12296	6752	840	27336	55064
2.3862	28.4	34376	41592	32312	50832	70728	17144	39792	41120	62704	41608	31144	40064	44192	39104	61064	45344	48736	39512	32016	39136	43208	38624	44792	49152	44008	40208	47496	38832	34472	35024	37976	45736	59936	49632	40016	40512	46768	41136	37840	51384	50712	41280	40640	42856	35696	44072	44656	48904	45672	39912	39064	42536	35640	37784	45472	38000	39544	39192	36408	42488	46720	41232	45424	41168	35616	50232	52720	46800	41056	34912	38160	47224	46232	39792	47872	34392	43784	34856	37144	34144	30608	28248	34048	38344	46216	35952	35344	44520	19048	27984	30872	12072	6640	832	27192	54552
2.4089	28.4	35392	43264	33688	53504	73712	17616	41128	42640	65032	43320	32632	40992	46840	41200	63904	47576	52080	41136	33264	40600	45232	40536	47024	50560	46672	42232	50016	40248	36400	37096	39936	47640	62144	51912	41936	41968	49176	43216	39768	53064	53712	43696	42584	44984	37872	46016	46640	51984	48320	41800	41120	45152	37616	39592	48056	39056	41016	40752	38080	43744	50112	43288	47720	42920	37904	52120	54184	48904	42896	35696	39432	48984	49584	42104	51680	34840	46072	36416	39216	35968	32360	28944	35824	40208	49464	37656	36984	45536	19352	29456	32080	12304	6744	864	27408	55744
2.4316	28.4	36168	43720	33880	54408	75456	17968	42960	44296	66424	45264	33272	41824	48856	42360	66280	49328	53632	41424	34312	41424	46360	41832	48840	50912	48584	43168	52112	41784	38104	38232	40968	48216	63624	52944	42816	43248	51008	44296	40544	54344	55240	45336	43440	45856	39176	47552	48456	53272	50232	43032	42712	46104	39224	41128	49816	39112	41560	41912	39048	44080	51656	45160	49344	44232	39328	53296	54920	49920	44304	36584	40592	49808	51096	43480	53384	35816	46952	36872	39792	36464	33352	29296	36664	41176	50672	38704	37544	45856	19552	30248	31872	12488	6848	840	27160	57064
2.4543	28.5	36688	45064	35304	56360	77048	18144	43760	46080	68352	46656	34480	42400	50672	43344	67816	50344	55424	42496	35368	42840	47568	42880	50936	52568	50936	44576	54024	42976	39824	39672	43160	48904	65904	53752	45024	45040	52768	45872	41760	56128	57296	47408	44808	47256	39928	49272	50392	55296	52384	44784	44128	47904	40088	41944	51312	39992	42776	42576	39608	45496	54280	46568	50216	45928	40496	54624	56176	50912	46176	37304	42152	51368	53256	45232	55616	36752	48360	38392	40624	37832	34296	29512	37416	42512	52704	39712	38896	46920	19520	31480	32232	12736	6768	888	26584	57448
2.477	28.4	37976	45560	36264	57728	79736	18328	45408	47416	70008	46992	34936	43608	52648	44952	69656	52592	57176	43472	35752	43768	49208	45184	52120	54136	52520	45608	55248	44832	41688	41328	44608	49760	68192	55472	46512	46264	54416	47952	43160	57288	59304	48896	45728	49112	41456	51208	51768	57024	54480	46472	45960	49504	41144	43256	52912	40632	43952	44064	41112	46096	56584	47608	51712	48032	42016	55856	56856	52656	48008	38704	43336	52632	55592	46816	57424	37848	49328	39448	41736	39136	35712	29648	37744	43464	55376	42040	39520	47512	19704	31864	32680	12608	6992	872	27160	59016
2.4997	28.4	38704	46312	37960	59152	82104	18816	47368	48744	72328	47816	35648	44744	55392	46136	72584	53680	59976	44600	36416	45048	50904	46288	54736	55096	54720	47440	57408	46352	42856	42768	46728	50992	70392	57184	48536	47640	57104	49504	44632	58952	60480	50888	47072	49816	42880	53336	53592	58936	56912	47944	47728	50864	42192	44776	54592	41032	45448	45464	42536	47472	59560	50192	53712	48864	43976	57480	59048	53768	49440	40024	45032	54784	58376	48488	59800	38856	51048	40624	43344	39944	36544	29936	38824	45128	57064	43384	40848	48808	19968	33264	33176	12864	7088	856	26920	60392
2.5224	28.5	41000	48480	39168	61776	85096	19560	49616	51016	74768	49152	36648	46112	58088	47888	75432	56416	62528	45536	37368	46776	53464	48592	56784	57312	58112	50056	60032	48352	44928	44984	48528	52496	73400	59352	50960	49560	59808	51776	46280	61000	62224	53320	48704	52104	44328	55472	56056	61560	59656	50240	49904	53320	42624	46632	57168	42392	47464	47680	44064	49064	62544	52480	55576	50920	46392	58608	60536	56024	52288	41504	46328	57072	61168	51160	61928	40568	52416	42304	44936	41408	37904	30344	39488	47128	60304	45752	42712	50656	19904	34952	34064	13240	7320	848	27064	62152
2.5452	28.5	40880	49000	40000	62960	86376	20144	49416	52464	76088	49464	36488	47336	59536	48712	76088	56264	63120	46280	37824	48280	53984	49728	57984	58624	60072	50872	61024	49048	46000	46296	49520	53208	74648	59976	52544	51008	60960	52696	47464	61784	63112	54816	49424	53080	44888	57040	57688	62520	60912	51344	51104	53480	42696	47504	58216	42992	48200	48960	45144	50136	64264	53280	56648	52368	47224	59184	61400	57064	52976	42384	48024	57824	62544	52232	63192	41040	53272	42928	45312	42320	37968	30592	39344	48024	61016	47072	43544	50976	19768	35568	34368	13208	7224	848	27424	63504
2.568	28.6	42312	49904	41336	63864	88080	20488	51848	53704	78296	49024	36736	48696	61864	50160	77672	57760	64976	47328	37560	50336	55592	51320	59520	60408	61664	52400	62808	50944	48080	48088	51232	53768	76656	61256	53824	52696	62984	54616	48504	63792	63664	55912	50632	53592	45064	58968	59048	64776	63384	52496	52448	54624	42224	48512	60152	43528	49440	50360	46632	51472	65864	55632	58696	53488	49104	60208	62840	57992	54656	43792	49624	59984	64888	54408	65752	42544	54584	44936	46840	43160	38384	31024	39048	50176	62896	48392	44776	51776	20224	36560	34888	13248	7424	872	27144	65120
2.5907	28.6	44056	51008	42520	64928	90864	21016	53232	54872	80872	48880	37352	50000	63568	51728	80056	58712	65792	48424	37504	51424	57656	53160	61416	62656	63664	53968	64368	52504	49392	49176	52968	55288	78080	63104	54928	54576	65208	56160	49048	65288	65240	57456	51368	55456	45576	60664	60920	66344	65736	53992	54072	56016	41816	49904	61304	44696	50952	52336	48160	53416	68520	57744	60192	54184	50280	61144	64288	59760	56352	44824	50800	60840	67160	55760	66704	43784	56152	45736	47840	44288	39112	31328	39552	51616	64904	49976	45848	53448	19992	36936	35568	13416	7584	904	27072	67528
2.6134	28.5	45976	52744	44304	67640	93792	21824	55080	57408	84384	48944	37528	51656	66152	53792	82560	60576	67408	50456	38440	53448	59504	54488	63024	65808	66128	56048	66840	54456	50408	51344	54696	57016	80952	65016	56792	56192	67320	58496	51096	68520	66480	59496	53104	56944	47096	63480	62496	68848	68320	56320	55680	57672	42344	51120	63392	46504	53408	54096	49384	54360	70856	59136	62416	56560	52472	62376	67168	61712	58648	46760	52680	62296	69456	57976	68408	45288	57664	47104	49432	45136	39176	32248	39632	53248	67464	52368	47864	55128	20680	38984	36288	13672	7776	904	27440	70280
2.6361	28.5	46800	53264	44664	68016	94664	22400	55984	57280	84488	48208	37032	52904	67416	53944	82712	60192	66720	50728	37640	54872	60968	55632	63368	66368	67056	56648	67224	55048	50792	52208	55344	57120	81528	65656	58128	57016	68544	58392	51864	68776	66848	59696	53320	56976	46680	64176	63992	69360	68672	56992	56600	57912	40808	51472	63296	46872	53544	55568	50224	55936	71736	60216	63600	57048	53032	62592	68464	62736	59104	47368	53384	63720	70296	58512	68368	45768	57584	47640	50536	45768	38544	32584	38752	54440	67928	52080	47912	55576	20568	38432	36864	13888	7720	904	27536	71464
2.6588	28.5	47200	54848	45544	68896	95544	22784	57288	58784	86240	47688	36360	53920	68656	55224	83264	60560	67496	51624	37344	56400	62048	56448	64352	68304	68888	57264	68400	56272	51896	53288	56832	58528	83144	66528	58224	58384	69952	59640	52288	70888	67296	60256	54304	58176	46656	65424	64504	70360	70448	58520	57560	58904	40168	52000	64384	47680	54576	56896	51344	57072	73112	61232	64320	57240	54632	62880	69976	63800	60552	48904	54864	64768	71112	59936	69432	47720	58992	48904	51160	46624	38496	33248	38736	55856	68952	54080	49032	57344	20832	39040	37312	14280	7784	976	27976	73408
2.6816	28.5	49160	56224	46776	70304	97864	23368	58928	60248	88616	47352	36368	56240	69824	56848	85304	61696	67864	52184	37728	58496	63840	57496	65128	70840	69744	58848	69888	57552	52584	53864	57968	59504	85072	67528	59856	60040	72256	61264	53232	72408	67416	61400	55456	58696	47112	67072	65448	72272	72280	59864	59040	59736	39720	53688	65952	48984	56648	59296	53096	58896	74576	62496	66472	58904	55880	63864	72160	66032	61952	50256	55984	66040	73408	61912	70512	48616	60136	50256	53000	46936	38864	34168	38368	57032	71008	55656	49600	58808	21104	40024	38464	14648	8032	968	28200	76016
2.7044	28.5	49752	56608	47496	70320	97904	23584	59328	60056	89336	45528	35680	56776	69576	57152	85000	60304	67224	53088	36720	59512	64640	58056	65496	71600	69768	58976	69768	57616	52224	54192	57760	59640	85096	67720	59952	60328	71840	61248	52912	73144	67088	61224	55248	59360	46584	67160	66472	71704	71920	59944	59088	59624	38392	53288	66160	49864	57192	60776	53560	60192	74704	62408	66480	58880	56448	63368	73712	66208	62168	50392	56720	66704	72952	61600	69224	49072	60400	50752	53072	46544	37280	34176	36720	57880	70312	55848	50256	59504	21480	39312	38704	14752	8112	880	28144	77408
2.7271	28.4	50856	57696	48328	69800	99536	23968	59688	60632	91216	44640	35104	57688	70512	57768	85528	60552	66648	53080	35840	60640	65992	58584	65816	73576	69752	60048	70264	57968	52208	54648	57904	60560	85472	68496	60424	60800	72456	61456	52776	73560	65784	61224	55832	59072	46432	68336	66184	71888	72576	60040	59624	58696	37584	53280	66872	50416	58056	61864	54376	61488	75144	63064	67640	59400	57232	63592	75072	67152	63088	51880	57488	67088	73632	62512	69984	50280	60688	51304	54096	47104	37400	34912	36552	58904	71184	56088	50968	60640	21400	40136	38928	15168	8200	872	28480	78544
2.7498	28.4	51560	59024	49048	71528	1.0064e+005	24856	61104	61520	92848	44144	34688	58944	71544	58728	86472	60496	66512	55016	35896	62528	67080	59696	66032	75224	71312	60976	70888	59360	52648	54800	58360	61680	86520	69280	61248	62616	74288	63312	53320	74952	66880	61544	56552	60664	46544	69408	67264	73264	73296	61008	60968	59760	36904	53984	67392	51232	59096	62600	55528	62704	75952	64160	68992	59744	58176	63640	77192	67896	63456	53272	58192	68472	74096	63560	70120	51400	62304	52048	54656	48128	37728	36008	36696	60168	72384	57176	52200	62272	21952	40304	40040	15416	8432	872	28976	80920
2.7725	28.4	51816	58832	49248	71136	1.0107e+005	24776	60992	61160	93296	42632	33872	59288	70376	58896	85152	59760	65568	54936	35152	63056	66744	59240	65632	76176	70376	61224	70864	58768	51856	55360	57680	61616	86824	69568	60472	62808	72880	62992	53088	75520	66096	60768	56480	59880	45808	69736	66904	72760	72680	61024	60200	58616	35768	53584	66608	52064	59744	63616	56120	63064	75264	64208	69080	59120	57896	62808	78024	67944	63640	53072	58904	68440	73488	63184	69600	51280	61184	52216	55488	47440	36624	36160	36272	60608	71352	57376	52032	62768	22000	40352	40072	15616	8512	840	29144	82088
2.7952	28.4	52528	59520	49512	69848	99728	25032	60672	61176	93680	41624	33176	59976	69720	58984	84312	58288	64344	54192	34056	63232	67248	58648	64728	76296	69680	60520	70176	58400	50664	54944	57200	61816	85816	68648	60056	62720	72560	61688	52408	74648	63816	59432	55584	59184	44832	68712	66720	72136	72040	60632	60232	57944	34552	52744	66024	52368	59752	63872	56496	63208	74376	62880	68656	58584	57704	62184	78792	67640	63280	52752	58672	67816	72232	62200	67952	51600	60944	52320	55336	47200	35848	36520	35720	60720	70368	56448	51864	62752	22472	39720	40584	15696	8432	904	29376	82776
2.8179	28.4	52608	59616	49328	69512	1.0002e+005	25280	60272	60208	93976	40464	32480	60056	68904	58672	84520	57752	62904	54232	33312	63864	66688	58984	64520	77000	68904	60664	69584	58792	49936	53864	56536	61856	85192	68952	59544	62136	72016	61632	52168	75416	63536	58680	55840	59080	43872	69216	65880	71904	70632	60352	59688	57272	33544	52616	65512	52808	59784	64464	56328	63584	73136	63240	69248	58536	57192	62320	79488	67304	62960	53368	58552	68064	72088	61648	66608	51712	60648	51856	55488	46640	34968	37024	34824	60456	69344	56240	52088	63304	22016	39328	40384	16016	8680	896	29352	84008
2.8407	28.4	52496	59888	48768	69200	98240	25496	60024	59792	93464	39256	31400	59856	67216	58384	82264	56176	61056	53640	32728	64216	66504	58048	63464	77528	67184	59824	68600	57600	48688	53432	55768	61272	84896	68416	57944	61800	70840	60928	51064	75440	61944	57392	55320	58400	43272	68008	65240	71248	69976	59440	59032	55512	32496	52456	64680	52480	59304	64760	56152	63960	71536	62072	68208	56800	56776	61248	80064	66920	61736	52976	58144	67960	70288	61136	64888	51608	59936	51304	54864	46008	33952	37168	33776	60568	67848	55800	52040	63152	22384	38600	41176	16352	8896	856	29216	84184
